wav_filename,wav_filesize,transcript,transcrip_size
/home/data/images/iam/lines/j01/j01-066/j01-066-04.png,69423,but rather that it is worth a trial in the event of,51
/home/data/images/iam/lines/j04/j04-065/j04-065-07.png,37479,ingrowth of the daughters arising from the decay of,51
/home/data/images/iam/lines/j07/j07-005/j07-005-07.png,34553,for aircraft heat exchangers and led to substantial,51
/home/data/images/iam/lines/j07/j07-009/j07-009-03.png,22103,coefficients on the two sides of the heat exchanger,51
/home/data/images/iam/lines/k04/k04-106/k04-106-02.png,60718,gypsy encampment and a few tatterdemalion creatures,51
/home/data/images/iam/lines/l04/l04-159/l04-159-04.png,56498,for an unknown dependent or settle what he regarded,51
/home/data/images/iam/lines/l04/l04-159/l04-159-05.png,58549,as particular debts of honour before taking his own,51
/home/data/images/iam/lines/m06/m06-106/m06-106-01.png,45235,for those negligible events that seemed so large to,51
/home/data/images/iam/lines/n03/n03-066/n03-066-05.png,37103,being flung against the huge boulders did the judge,51
/home/data/images/iam/lines/p02/p02-000/p02-000-02.png,40472,and her luggage had disappeared and they were alone,51
/home/data/images/iam/lines/a04/a04-047/a04-047-07.png,38068,their tactics by switching most of their emphasis on,52
/home/data/images/iam/lines/b01/b01-057/b01-057-08.png,49271,would prefer to put our hopes for earthly justice in,52
/home/data/images/iam/lines/b01/b01-062/b01-062-02.png,43980,be wrong to refuse all political advertisements with,52
/home/data/images/iam/lines/b04/b04-089/b04-089-02.png,34895,talents and responsibilities could bring in the open,52
/home/data/images/iam/lines/b04/b04-202/b04-202-02.png,30246,the opportunity to show is just as interested in the,52
/home/data/images/iam/lines/c03/c03-021b/c03-021b-02.png,95679,women but yet moved by a strong maternal instinct to,52
/home/data/images/iam/lines/e01/e01-102/e01-102-02.png,62644,are more effective for the delicate designs used for,52
/home/data/images/iam/lines/e04/e04-119/e04-119-04.png,71626,up on two boxes or trestles of convenient height for,52
/home/data/images/iam/lines/f01/f01-085/f01-085-01.png,87047,psychology in its search for ultimate units and here,52
/home/data/images/iam/lines/f02/f02-020/f02-020-01.png,30600,which takes place at company expense in a country or,52
/home/data/images/iam/lines/f02/f02-036/f02-036-06.png,48261,its implications and to consider the advisability of,52
/home/data/images/iam/lines/g06/g06-037g/g06-037g-06.png,28876,conventional remedies to which he had been subjected,52
/home/data/images/iam/lines/g06/g06-045d/g06-045d-04.png,24724,and that he himself was being treated under a doctor,52
/home/data/images/iam/lines/g06/g06-045e/g06-045e-04.png,24531,and that he himself was being treated under a doctor,52
/home/data/images/iam/lines/r02/r02-003/r02-003-03.png,33489,postponed demanding the tax until her financial year,52
/home/data/images/iam/lines/h01/h01-018/h01-018-04.png,57791,number of households with sole occupation or sharing,52
/home/data/images/iam/lines/h02/h02-022/h02-022-01.png,29573,and we hope that arrangements will be made to ensure,52
/home/data/images/iam/lines/h02/h02-028/h02-028-02.png,35892,preliminary sniffing of the gases immediately before,52
/home/data/images/iam/lines/h02/h02-028/h02-028-03.png,34644,administering them to a patient was a recognised and,52
/home/data/images/iam/lines/h02/h02-028/h02-028-05.png,37733,the heavy and direct responsibility carried by every,52
/home/data/images/iam/lines/h02/h02-035/h02-035-04.png,36210,to persons addicted to those drugs might be regarded,52
/home/data/images/iam/lines/h04/h04-078/h04-078-05.png,50460,four or more children the levels of adequacy for all,52
/home/data/images/iam/lines/h07/h07-075a/h07-075a-01.png,39281,nisation of the movement of employing firms with the,52
/home/data/images/iam/lines/j01/j01-042/j01-042-01.png,26648,material in the sodium coolant circuit will start to,52
/home/data/images/iam/lines/j01/j01-042/j01-042-08.png,36554,indicated by a negative or positive potential at the,52
/home/data/images/iam/lines/j01/j01-066/j01-066-03.png,68020,suggested that the above proposal will be successful,52
/home/data/images/iam/lines/j04/j04-015/j04-015-01.png,63991,precipitates need be known because the concentration,52
/home/data/images/iam/lines/j04/j04-015/j04-015-04.png,70492,detect the presence of any radioactive impurities in,52
/home/data/images/iam/lines/j04/j04-024/j04-024-05.png,64774,is almost completely recovered even if precipitation,52
/home/data/images/iam/lines/j04/j04-035/j04-035-04.png,62848,which had been calibrated with a set of certificated,52
/home/data/images/iam/lines/j04/j04-039/j04-039-07.png,49925,per cent low when corrected for gravimetric recovery,52
/home/data/images/iam/lines/n03/n03-064/n03-064-01.png,50485,white spray could be seen flying across the distance,52
/home/data/images/iam/lines/n04/n04-052/n04-052-01.png,91477,must have been worth a great deal to the proprietors,52
/home/data/images/iam/lines/n04/n04-218/n04-218-03.png,46766,must present an unruffled appearance and carry on as,52
/home/data/images/iam/lines/a01/a01-113/a01-113-02.png,37065,would provide an ambulance service for the absolutely,53
/home/data/images/iam/lines/a02/a02-032/a02-032-02.png,52614,been raised against the strikers and is now beginning,53
/home/data/images/iam/lines/a02/a02-098/a02-098-03.png,63455,suggestion that there may be fresh concessions to the,53
/home/data/images/iam/lines/a03/a03-011/a03-011-04.png,30830,the uncommitted countries and even to work out common,53
/home/data/images/iam/lines/b03/b03-025/b03-025-02.png,34130,truism that policies of menace and mutual disarmament,53
/home/data/images/iam/lines/e01/e01-050/e01-050-04.png,49708,was developed into quite an elaborate and distinctive,53
/home/data/images/iam/lines/e04/e04-034/e04-034-06.png,70995,for the seat and the back which can be decorated with,53
/home/data/images/iam/lines/e04/e04-124/e04-124-03.png,73177,four blocks for the rowlocks and mark their positions,53
/home/data/images/iam/lines/f01/f01-081/f01-081-03.png,81011,in physics might lead us to suppose that the ultimate,53
/home/data/images/iam/lines/f01/f01-081/f01-081-05.png,95402,correct to regard operations as the ultimate units of,53
/home/data/images/iam/lines/f02/f02-036/f02-036-05.png,44417,the welfare of older people to examine the report and,53
/home/data/images/iam/lines/g06/g06-037l/g06-037l-06.png,21198,of the numerous conventional remedies to which he had,53
/home/data/images/iam/lines/g06/g06-045c/g06-045c-03.png,20166,it was being cultivated with extraordinary success in,53
/home/data/images/iam/lines/h04/h04-021/h04-021-05.png,46041,also shows the corresponding values of an index which,53
/home/data/images/iam/lines/g06/g06-026r/g06-026r-04.png,25028,and the temporary assumption of the government by the,53
/home/data/images/iam/lines/g06/g06-101/g06-101-05.png,35474,suggested that the patient should be taken to consult,53
/home/data/images/iam/lines/h02/h02-019/h02-019-01.png,35045,pharmaceutical preparation which has an action on the,53
/home/data/images/iam/lines/h04/h04-082/h04-082-01.png,52089,years cannot be made so precisely as in groups with a,53
/home/data/images/iam/lines/h06/h06-003/h06-003-03.png,30306,notifiable accidents associated with occurrences fell,53
/home/data/images/iam/lines/h07/h07-011/h07-011-03.png,22088,the proportion employed in both these groups combined,53
/home/data/images/iam/lines/h07/h07-075a/h07-075a-04.png,42809,new town corporations have been able to offer a house,53
/home/data/images/iam/lines/j04/j04-039/j04-039-01.png,50706,liter of effluent and immediately coprecipitated with,53
/home/data/images/iam/lines/j04/j04-070/j04-070-02.png,74763,and therefore passes through in the feed solution and,53
/home/data/images/iam/lines/k04/k04-093/k04-093-02.png,51389,crouching in the doorway of the church and exhibiting,53
/home/data/images/iam/lines/k04/k04-106/k04-106-01.png,58006,could see a wisp of smoke curling above the fire of a,53
/home/data/images/iam/lines/l04/l04-113/l04-113-03.png,36401,scraps of evidence and piecing them together for four,53
/home/data/images/iam/lines/l04/l04-141/l04-141-05.png,64771,where a man could easily hide up and change the money,53
/home/data/images/iam/lines/l04/l04-159/l04-159-03.png,50711,unnatural for a man in his position to make provision,53
/home/data/images/iam/lines/m01/m01-104/m01-104-03.png,86966,selves in their zeal to get their orders and to carry,53
/home/data/images/iam/lines/m02/m02-087/m02-087-05.png,35832,so sharply in international politics were as abstract,53
/home/data/images/iam/lines/n04/n04-218/n04-218-01.png,38441,a national disaster and then when it is all over life,53
/home/data/images/iam/lines/n04/n04-218/n04-218-08.png,54784,usual and in fact had applied all the usual specifics,53
/home/data/images/iam/lines/p02/p02-139/p02-139-02.png,31158,and have been over to sit with her father and do what,53
/home/data/images/iam/lines/b04/b04-103/b04-103-05.png,30129,showed their appreciation this morning with a surprise,54
/home/data/images/iam/lines/b04/b04-134/b04-134-07.png,48742,philosopher with a highly developed sense of publicity,54
/home/data/images/iam/lines/b05/b05-074/b05-074-08.png,34518,to death like cattle interests me only in so far as we,54
/home/data/images/iam/lines/c04/c04-023/c04-023-01.png,45011,variation on that sinister yarn in which half the cast,54
/home/data/images/iam/lines/c04/c04-035/c04-035-02.png,58493,loose their ancient houseboat on a honeymoon trip down,54
/home/data/images/iam/lines/c06/c06-091/c06-091-02.png,89813,in places and has a line or two of painful home truths,54
/home/data/images/iam/lines/e02/e02-086/e02-086-06.png,47233,nature of the work will probably dictate the additions,54
/home/data/images/iam/lines/e04/e04-124/e04-124-04.png,70960,before riveting on the gunwales so that you do not put,54
/home/data/images/iam/lines/f01/f01-066/f01-066-03.png,88026,surgical and pharmacological evidence points to a very,54
/home/data/images/iam/lines/f01/f01-066/f01-066-08.png,94765,the basis of all those experiences and phenomena which,54
/home/data/images/iam/lines/f01/f01-143/f01-143-02.png,57530,person they observe his visible behaviour and then try,54
/home/data/images/iam/lines/f02/f02-044/f02-044-08.png,51399,to the men and their employers that the venture was an,54
/home/data/images/iam/lines/g06/g06-037d/g06-037d-08.png,32429,toms had first shown themselves seventeen years before,54
/home/data/images/iam/lines/g06/g06-047d/g06-047d-03.png,24184,had an increasing number of disciples among unorthodox,54
/home/data/images/iam/lines/h04/h04-021/h04-021-07.png,51542,for the commodities constituting the average household,54
/home/data/images/iam/lines/r06/r06-022/r06-022-04.png,49411,looked out of the windows at the weeping trees and the,54
/home/data/images/iam/lines/g07/g07-084/g07-084-06.png,25668,we are convinced of the truth of that dreadful history,54
/home/data/images/iam/lines/h01/h01-018/h01-018-01.png,59327,houses or flats or other quarters built or adapted for,54
/home/data/images/iam/lines/h02/h02-028/h02-028-07.png,34943,to the inhalation of gases and vapours should never be,54
/home/data/images/iam/lines/h02/h02-035/h02-035-06.png,37795,practitioners administering or prescribing morphine or,54
/home/data/images/iam/lines/h04/h04-055/h04-055-07.png,46195,gradation in purchases of canned vegetables and canned,54
/home/data/images/iam/lines/h07/h07-013/h07-013-03.png,36124,hand these groups offer fairly varied opportunities of,54
/home/data/images/iam/lines/h07/h07-057a/h07-057a-01.png,61204,aware of the advantages of setting up offices in towns,54
/home/data/images/iam/lines/j01/j01-042/j01-042-05.png,43565,oxygen potential the reference electrode could be held,54
/home/data/images/iam/lines/j01/j01-042/j01-042-06.png,31767,at that potential and oxidizing or reducing conditions,54
/home/data/images/iam/lines/j04/j04-053/j04-053-02.png,39249,sieved resin is washed repeatedly with distilled water,54
/home/data/images/iam/lines/m01/m01-131/m01-131-05.png,60235,their heads like tennis spectators as he walked up and,54
/home/data/images/iam/lines/a01/a01-107/a01-107-01.png,36044,at the point of need and with one standard for all sick,55
/home/data/images/iam/lines/a06/a06-141/a06-141-01.png,33656,put at the disposal of those very militarists who razed,55
/home/data/images/iam/lines/b01/b01-018/b01-018-01.png,43576,policy of racial discrimination in any of its countries,55
/home/data/images/iam/lines/c03/c03-000b/c03-000b-05.png,99694,to be derived from this unity of conception and control,55
/home/data/images/iam/lines/c03/c03-087c/c03-087c-02.png,90628,dramatic inevitability which left its central character,55
/home/data/images/iam/lines/c04/c04-075/c04-075-01.png,44435,disc solo pianist were greatly enhanced when he dug out,55
/home/data/images/iam/lines/e01/e01-081/e01-081-04.png,48036,on the linen following the outline of the crochet edges,55
/home/data/images/iam/lines/e04/e04-127/e04-127-05.png,76915,into a variety of shapes they can be combined by either,55
/home/data/images/iam/lines/f01/f01-143/f01-143-03.png,55937,to give theoretical interpretations of what lies behind,55
/home/data/images/iam/lines/g06/g06-047g/g06-047g-03.png,27575,increasing number of disciples among unorthodox medical,55
/home/data/images/iam/lines/g06/g06-047p/g06-047p-03.png,58103,number of disciples among unorthodox medical men in the,55
/home/data/images/iam/lines/h01/h01-024/h01-024-07.png,61044,households by size and various characteristics of their,55
/home/data/images/iam/lines/h04/h04-055/h04-055-01.png,41640,quantities per head of canned vegetables and canned and,55
/home/data/images/iam/lines/h04/h04-078/h04-078-01.png,44185,comparison with allowances based on the recommendations,55
/home/data/images/iam/lines/h07/h07-000/h07-000-04.png,25404,rents or ground rents for their factories or industrial,55
/home/data/images/iam/lines/h07/h07-063a/h07-063a-01.png,64045,shops in some of the town centres for the small type of,55
/home/data/images/iam/lines/h07/h07-071/h07-071-09.png,57377,industry and commerce will be particularly important in,55
/home/data/images/iam/lines/j04/j04-065/j04-065-05.png,37737,that the fractions containing lead and bismuth are free,55
/home/data/images/iam/lines/k04/k04-057/k04-057-03.png,50128,money from that indulgent parent to settle her mounting,55
/home/data/images/iam/lines/l04/l04-071/l04-071-07.png,48346,had money to spend and she was a girl who had a healthy,55
/home/data/images/iam/lines/l04/l04-141/l04-141-02.png,56983,the next boat across the channel and has been lying low,55
/home/data/images/iam/lines/a03/a03-011/a03-011-03.png,33732,time is ripe to have more frequent consultations between,56
/home/data/images/iam/lines/a04/a04-019/a04-019-06.png,36383,agreement on the necessity of maintaining the rights and,56
/home/data/images/iam/lines/b05/b05-067/b05-067-02.png,22897,when he pleads that he was only a small unit on the base,56
/home/data/images/iam/lines/c03/c03-021b/c03-021b-04.png,90408,who acts as a protector and comforter to her in her hour,56
/home/data/images/iam/lines/e04/e04-038/e04-038-02.png,67545,to cover the footrest with rubber or any such protective,56
/home/data/images/iam/lines/f01/f01-066/f01-066-06.png,77041,essence of a man which is supposed to persist apart from,56
/home/data/images/iam/lines/f01/f01-085/f01-085-02.png,71841,we can only indicate what seems to be the most promising,56
/home/data/images/iam/lines/g06/g06-045g/g06-045g-04.png,28873,himself was being treated under a doctor who had studied,56
/home/data/images/iam/lines/h04/h04-021/h04-021-06.png,52790,compares the prices paid by different types of household,56
/home/data/images/iam/lines/h01/h01-024/h01-024-01.png,52820,the accommodation occupied by each household was held by,56
/home/data/images/iam/lines/h02/h02-019/h02-019-02.png,34781,central nervous system and is liable to produce physical,56
/home/data/images/iam/lines/h04/h04-049/h04-049-01.png,44664,households containing children reduced their consumption,56
/home/data/images/iam/lines/h04/h04-082/h04-082-09.png,55487,expensive sources of nutrients than those foods of which,56
/home/data/images/iam/lines/k04/k04-103/k04-103-02.png,45543,breaking of the aqueducts during the barbarian invasions,56
/home/data/images/iam/lines/m02/m02-066/m02-066-03.png,52780,penetrate beyond the minds of astronomers was of general,56
/home/data/images/iam/lines/a03/a03-011/a03-011-01.png,35279,situation and especially in view of fresh problems facing,57
/home/data/images/iam/lines/e07/e07-000/e07-000-04.png,33060,witness described one sprayed area as literally rank with,57
/home/data/images/iam/lines/f02/f02-020/f02-020-04.png,30853,discussions are arranged for the wives in addition to the,57
/home/data/images/iam/lines/f02/f02-036/f02-036-02.png,49398,raised were of considerable importance to the citizens of,57
/home/data/images/iam/lines/h04/h04-074/h04-074-06.png,92880,composition are only apposite when considered in relation,57
/home/data/images/iam/lines/k04/k04-005/k04-005-05.png,71397,wearied of his toy and was packing it away in its painted,57
/home/data/images/iam/lines/k04/k04-068/k04-068-02.png,40983,futile creature who had not even proved capable of giving,57
/home/data/images/iam/lines/a01/a01-122/a01-122-03.png,51886,full inquiry into the cost of drugs and the pharmaceutical,58
/home/data/images/iam/lines/a04/a04-047/a04-047-06.png,38760,supporters of unilateral nuclear disarmament were changing,58
/home/data/images/iam/lines/b05/b05-055/b05-055-01.png,22506,on a pitch have no terrors for a good batsman with a stout,58
/home/data/images/iam/lines/e04/e04-119/e04-119-01.png,81990,the rubbing strakes and you are ready to lift the boat off,58
/home/data/images/iam/lines/g06/g06-047e/g06-047e-03.png,24306,of disciples among unorthodox medical men in the cities of,58
/home/data/images/iam/lines/r02/r02-131/r02-131-03.png,25868,mother turned around in time to see the briefcase collapse,58
/home/data/images/iam/lines/h01/h01-018/h01-018-02.png,58923,separate occupation and forming a private and structurally,58
/home/data/images/iam/lines/e04/e04-008/e04-008-01.png,57640,which should nevertheless be cut with care to ensure a neat,59
/home/data/images/iam/lines/f02/f02-044/f02-044-09.png,50250,experiment from which the organisers hoped to learn as much,59
/home/data/images/iam/lines/n02/n02-146/n02-146-05.png,66357,leisurely fashion his few possessions into a ramshackle and,59
/home/data/images/iam/lines/h02/h02-019/h02-019-03.png,40538,or psychological deterioration should be confined to supply,59
/home/data/images/iam/lines/h02/h02-049/h02-049-05.png,36280,that prescriptions should only be given by a duly qualified,59
/home/data/images/iam/lines/h07/h07-060a/h07-060a-07.png,77448,the lease allowing for a future increase in rent to reflect,59
/home/data/images/iam/lines/h07/h07-066a/h07-066a-03.png,71903,of the new town populations the number of children reaching,59
/home/data/images/iam/lines/j04/j04-065/j04-065-01.png,36042,experiment for each batch of resin using radioactive tracer,59
/home/data/images/iam/lines/j07/j07-000/j07-000-02.png,25414,aircraft industry brought even greater emphasis to the need,59
/home/data/images/iam/lines/p03/p03-069/p03-069-02.png,21978,was as though a red mist veiled her usually clear sight and,59
/home/data/images/iam/lines/b05/b05-055/b05-055-03.png,27373,batting averages and all the statistical blight that makes a,60
/home/data/images/iam/lines/l04/l04-071/l04-071-01.png,41652,pretence and shown her the honest desperation of his feeling,60
/home/data/images/iam/lines/b05/b05-067/b05-067-05.png,29036,intimate knowledge of every link in the chain of command that,61
/home/data/images/iam/lines/b05/b05-071/b05-071-01.png,25973,meticulous comprehension that could only have come from a man,61
/home/data/images/iam/lines/b05/b05-071/b05-071-04.png,28988,selves and feel a sense of righteousness when their hands are,61
/home/data/images/iam/lines/e04/e04-124/e04-124-01.png,70440,taking care to reinforce the sides of the dinghy at the seats,61
/home/data/images/iam/lines/g06/g06-037f/g06-037f-06.png,25788,which he had been subjected ever since the symptoms had first,61
/home/data/images/iam/lines/h05/h05-012/h05-012-03.png,44551,differing in certain important ways from the ordinary cost of,61
/home/data/images/iam/lines/h05/h05-012/h05-012-05.png,59632,common feature that they are all payments in respect of works,61
/home/data/images/iam/lines/h04/h04-052/h04-052-01.png,45665,or with adolescents but no children consumed more fresh green,61
/home/data/images/iam/lines/a06/a06-020/a06-020-02.png,35235,say that if an official resigns he is not allowed to run again,62
/home/data/images/iam/lines/f02/f02-036/f02-036-04.png,43694,committee representative of bodies particularly concerned with,62
/home/data/images/iam/lines/g04/g04-026/g04-026-05.png,71087,the end of a few months an enthusiastic choir of men and women,62
/home/data/images/iam/lines/h07/h07-063a/h07-063a-03.png,76037,established or about to be established in the new towns include,63
/home/data/images/iam/lines/m01/m01-022/m01-022-01.png,48852,as though his nose had been pushed back and his eyes and cheeks,63
/home/data/images/iam/lines/g07/g07-010b/g07-010b-05.png,30832,of a man whose importance was fully recognized by everyone about,64
/home/data/images/iam/lines/b04/b04-034/b04-034-02.png,30059,by the deaths of two elderly sisters who killed themselves because,66
/home/data/images/iam/lines/a06/a06-147/a06-147-05.png,34734,contingency would be to sign a peace treaty to remove the cancerous,67
/home/data/images/iam/lines/j07/j07-005/j07-005-04.png,53058,chiefly to provide sufficient support for the flat plates to withstand,70
/home/data/images/iam/lines/g07/g07-010b/g07-010b-04.png,29657,that the greatest care was observed in gathering together all the possessions,77
